,0
0,0.9714633063212776
1,1.9429266126425553
2,2.914389918963833
3,3.8858532252851106
4,4.857316531606389
5,5.828779837927666
6,6.8002431442489435
7,7.771706450570221
8,8.743169756891499
9,9.714633063212778
10,10.686096369534056
11,11.657559675855332
12,12.62902298217661
13,13.600486288497887
14,14.571949594819165
15,15.543412901140442
16,16.514876207461718
17,17.486339513782998
18,18.457802820104277
19,19.429266126425556
20,20.40072943274683
21,21.37219273906811
22,22.343656045389384
23,23.315119351710663
24,24.28658265803194
25,1.9544023263928296
26,3.9088046527856593
27,5.8632069791784875
28,7.8176093055713185
29,9.772011631964148
30,11.726413958356975
31,13.680816284749808
32,15.635218611142637
33,17.589620937535468
34,19.544023263928295
35,21.498425590321123
36,23.45282791671395
37,1.9431856004608228
38,3.8863712009216456
39,5.829556801382469
40,7.772742401843291
41,9.715928002304114
42,11.659113602764938
43,13.602299203225758
44,15.545484803686582
45,17.488670404147406
46,19.43185600460823
47,21.375041605069047
48,23.318227205529876
49,2.9068792722340766
50,5.813758544468153
51,8.720637816702231
52,11.627517088936306
53,14.534396361170383
54,17.441275633404462
55,20.348154905638538
56,23.255034177872613
57,2.916496353219075
58,5.83299270643815
59,8.749489059657227
60,11.6659854128763
61,14.582481766095377
62,17.498978119314454
63,20.41547447253353
64,23.3319708257526
65,26.248467178971676
66,0.9714633063212776
67,1.9429266126425553
68,2.914389918963833
69,3.8858532252851106
70,4.857316531606389
71,5.828779837927666
72,6.8002431442489435
73,7.771706450570221
74,8.743169756891499
75,9.714633063212778
76,10.686096369534056
77,11.657559675855332
78,12.62902298217661
79,13.600486288497887
80,14.571949594819165
81,15.543412901140442
82,16.514876207461718
83,17.486339513782998
84,18.457802820104277
85,19.429266126425556
86,20.40072943274683
87,21.37219273906811
88,22.343656045389384
89,23.315119351710663
90,24.28658265803194
91,1.9544023263928296
92,3.9088046527856593
93,5.8632069791784875
94,7.8176093055713185
95,9.772011631964148
96,11.726413958356975
97,13.680816284749808
98,15.635218611142637
99,17.589620937535468
100,19.544023263928295
101,21.498425590321123
102,23.45282791671395
103,1.9431856004608228
104,3.8863712009216456
105,5.829556801382469
106,7.772742401843291
107,9.715928002304114
108,11.659113602764938
109,13.602299203225758
110,15.545484803686582
111,17.488670404147406
112,19.43185600460823
113,21.375041605069047
114,23.318227205529876
115,2.9068792722340766
116,5.813758544468153
117,8.720637816702231
118,11.627517088936306
119,14.534396361170383
120,17.441275633404462
121,20.348154905638538
122,23.255034177872613
123,2.916496353219075
124,5.83299270643815
125,8.749489059657227
126,11.6659854128763
127,14.582481766095377
128,17.498978119314454
129,20.41547447253353
130,23.3319708257526
131,26.248467178971676
132,9.865487758061738
133,19.730975516123475
134,14.801436080137076
135,10.955143769344094
136,21.910287538688188
137,13.440486729018705
138,41.9370353715282
139,40.92922911666404
140,38.9314319507693
141,14.09247625461691
142,28.18495250923382
143,1.9429266126425553
144,3.8858532252851106
145,5.828779837927666
146,7.771706450570221
147,9.714633063212778
148,11.657559675855332
149,13.600486288497887
150,15.543412901140442
151,17.486339513782998
152,19.429266126425556
153,21.37219273906811
154,23.315119351710663
155,3.9088046527856593
156,4.886005815982074
157,7.8176093055713185
158,9.772011631964148
159,11.726413958356975
160,14.658017447946222
161,15.635218611142637
162,19.544023263928295
163,19.544023263928295
164,24.430029079910373
165,23.45282791671395
166,3.8863712009216456
167,7.772742401843291
168,11.659113602764938
169,15.545484803686582
170,19.43185600460823
171,23.318227205529876
172,5.813758544468153
173,11.627517088936306
174,17.441275633404462
175,23.255034177872613
176,5.83299270643815
177,11.6659854128763
178,17.498978119314454
179,23.3319708257526
180,12.161958028005758
181,24.323916056011516
182,9.865487758061738
183,19.730975516123475
184,14.801436080137076
185,10.955143769344094
186,21.910287538688188
187,13.440486729018705
188,41.9370353715282
189,40.92922911666404
190,38.9314319507693
191,14.09247625461691
192,28.18495250923382
193,1.9429266126425553
194,3.8858532252851106
195,5.828779837927666
196,7.771706450570221
197,9.714633063212778
198,11.657559675855332
199,13.600486288497887
200,15.543412901140442
201,17.486339513782998
202,19.429266126425556
203,21.37219273906811
204,23.315119351710663
205,3.9088046527856593
206,4.886005815982074
207,7.8176093055713185
208,9.772011631964148
209,11.726413958356975
210,14.658017447946222
211,15.635218611142637
212,19.544023263928295
213,19.544023263928295
214,24.430029079910373
215,23.45282791671395
216,3.8863712009216456
217,7.772742401843291
218,11.659113602764938
219,15.545484803686582
220,19.43185600460823
221,23.318227205529876
222,5.813758544468153
223,11.627517088936306
224,17.441275633404462
225,23.255034177872613
226,5.83299270643815
227,11.6659854128763
228,17.498978119314454
229,23.3319708257526
230,12.161958028005758
231,24.323916056011516
232,9.865487758061738
233,19.730975516123475
234,14.801436080137076
235,10.955143769344094
236,21.910287538688188
237,13.440486729018705
238,41.9370353715282
239,40.92922911666404
240,38.9314319507693
241,14.09247625461691
242,28.18495250923382
243,1.9429266126425553
244,3.8858532252851106
245,5.828779837927666
246,7.771706450570221
247,9.714633063212778
248,11.657559675855332
249,13.600486288497887
250,15.543412901140442
251,17.486339513782998
252,19.429266126425556
253,21.37219273906811
254,23.315119351710663
255,3.9088046527856593
256,4.886005815982074
257,7.8176093055713185
258,9.772011631964148
259,11.726413958356975
260,14.658017447946222
261,15.635218611142637
262,19.544023263928295
263,19.544023263928295
264,24.430029079910373
265,23.45282791671395
266,3.8863712009216456
267,7.772742401843291
268,11.659113602764938
269,15.545484803686582
270,19.43185600460823
271,23.318227205529876
272,5.813758544468153
273,11.627517088936306
274,17.441275633404462
275,23.255034177872613
276,5.83299270643815
277,11.6659854128763
278,17.498978119314454
279,23.3319708257526
280,12.161958028005758
281,24.323916056011516
282,9.865487758061738
283,19.730975516123475
284,14.801436080137076
285,10.955143769344094
286,21.910287538688188
287,13.440486729018705
288,41.9370353715282
289,40.92922911666404
290,38.9314319507693
291,14.09247625461691
292,28.18495250923382
293,1.9429266126425553
294,3.8858532252851106
295,5.828779837927666
296,7.771706450570221
297,9.714633063212778
298,11.657559675855332
299,13.600486288497887
300,15.543412901140442
301,17.486339513782998
302,19.429266126425556
303,21.37219273906811
304,23.315119351710663
305,3.9088046527856593
306,4.886005815982074
307,7.8176093055713185
308,9.772011631964148
309,11.726413958356975
310,14.658017447946222
311,15.635218611142637
312,19.544023263928295
