,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,10.265824732905175
9,110.93642585230755
10,339.9697146203795
11,468.9143029123696
12,606.1911225412101
13,805.0842511031135
14,507.6751315333052
15,307.2004388250822
16,118.6170954874253
17,12.988656651490034
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,7.697058675468516
33,101.78582403549147
34,460.7832237086601
35,775.8448797089903
36,921.0102375685314
37,793.862511812352
38,948.9016633756124
39,519.3269445634662
40,151.16241369917554
41,19.408671101334775
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,7.697058675468516
57,182.3442150351538
58,491.0205547786349
59,651.5470511972501
60,520.8401482705048
61,669.393481744113
62,380.2542672230603
63,541.7647684690476
64,263.5142862860513
65,58.084520404526415
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,12.834591671552785
81,213.39835705135354
82,545.008811078063
83,809.2515425758418
84,977.2088336368085
85,970.9023082687357
86,885.7188864452853
87,671.6826401586763
88,348.44420725661996
89,57.908118850315844
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,12.834591671552785
105,179.46018398923357
106,510.06554750776576
107,709.5092682326712
108,539.8384610181755
109,558.1653213391056
110,417.0611709481677
111,219.2094256225714
112,154.12865686977477
113,25.650939923251833
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,11.852671887746864
129,169.8682272245588
130,483.1968123229679
131,745.779913675068
132,960.3441494630703
133,985.7404608906099
134,932.7441812803389
135,672.9523779350295
136,351.9914742018879
137,51.12521748132026
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,10.265824732905175
153,168.26187213106914
154,392.33970737044507
155,662.2945707378112
156,852.7891331066143
157,783.2342407646304
158,635.6836274298347
159,399.7761473469444
160,158.9634480709262
161,19.096401683592212
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,10.265824732905175
177,134.62592451121773
178,365.7848373103102
179,698.1315536294635
180,634.2207305056792
181,492.6818754012234
182,401.2665233974504
183,452.59926697457064
184,299.76083296426015
185,25.371785139825164
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,10.265824732905175
201,188.63675734348143
202,513.6864346816463
203,694.0138309169794
204,819.8350661957622
205,656.0964397091587
206,580.825951781523
207,425.86076231651873
208,163.3241716622737
209,18.94649951171801
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,10.265824732905175
225,147.15401870199562
226,431.52634143542645
227,728.9703934276733
228,579.0373556574559
229,533.6880734422986
230,529.8446826801675
231,320.45708798460527
232,161.41635477577725
233,25.163046197971706
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,7.697058675468516
249,105.96538813062445
250,334.0171393062675
251,465.7257537664581
252,520.1134248892715
253,514.2958324739704
254,384.7429653393917
255,317.8057678749108
256,151.63904991281566
257,37.58978061241148
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,10.265824732905175
273,135.65668456887383
274,315.5987028315526
275,517.0698706462993
276,688.2287953321047
277,852.9726041742896
278,840.2701858748753
279,648.7404582911666
280,359.13333065867005
281,56.11523144607359
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,10.265824732905175
297,172.69819914010503
298,483.78051109536233
299,683.8226273861696
300,799.4475194378571
301,901.1998200455618
302,788.6985228611911
303,736.1075889146523
304,446.7870678884446
305,80.6674064707446
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,10.265824732905175
321,155.10885357669616
322,503.1006655734644
323,717.3649515990364
324,647.8518530468299
325,595.7616893796096
326,568.5306737895264
327,455.6854600656491
328,268.4693785921516
329,43.213733822701144
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,12.834591671552785
345,199.11387869866581
346,529.694726997246
347,735.0855781903638
348,719.6472270682016
349,545.1919815757591
350,587.1082686673095
351,444.23849216497206
352,311.36759433735807
353,49.14183553071637
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,12.834591671552785
369,127.90446505618671
370,327.13193334353315
371,547.113142146852
372,592.4401211046443
373,685.6808081375171
374,719.06931050522
375,607.0676560488946
376,338.4539009293025
377,54.99939257410998
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,15.403357728989445
393,186.66098671480805
394,521.0593842302075
395,791.897242922454
396,912.2174854447837
397,703.0711127426922
398,638.2160272775054
399,511.90601699197896
400,199.3618685973162
401,42.535869910334405
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,11.34410203569052
417,84.62845394608826
418,222.46284180797542
419,673.4866547352998
420,450.33681573728285
421,947.2183419194707
422,961.225745259351
423,746.1380640001811
424,413.6506311407558
425,78.57062496661216
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,12.834591671552785
441,234.11614240666347
442,549.3849758360244
443,839.0560890655147
444,905.9482424807832
445,848.1781360411575
446,542.1160860346819
447,166.84044518365712
