,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,8.908120484953967
9,104.01054801695996
10,323.0637985712704
11,438.9358412810968
12,577.8405282158242
13,845.5087927037931
14,625.4612520053857
15,633.4599049761206
16,-145.9276322324923
17,-2.640332149172848
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,6.679085981378316
33,93.90684911201899
34,443.6170519298173
35,737.837284235035
36,897.689554848031
37,832.7533353933677
38,1227.7117999587497
39,1152.3200542046397
40,-208.49237080934986
41,-3.9557494294097615
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,6.679085981378316
57,181.83935280798917
58,473.80419232623944
59,616.6616633289245
60,497.2857143797108
61,695.7178142903969
62,442.17708986452527
63,1200.7945226222796
64,-513.2726861326607
65,-11.871997195798984
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,11.137155753196224
81,215.61840284437292
82,527.7573374891907
83,770.6259097684933
84,954.074387471768
85,1026.4513159086105
86,1136.0720909354686
87,1545.769529157207
88,-779.502797384616
89,-11.871997195798984
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,11.137155753196224
105,178.33181789993222
106,492.7398504467261
107,673.3000896410854
108,516.1942146429584
109,573.2529397071108
110,497.8205567571234
111,390.18531407985415
112,-252.38268739827654
113,-5.275915390775998
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,11.415996634136034
129,167.66836117173355
130,465.8109775451235
131,708.7487815887886
132,936.9504258595517
133,1041.2636046279706
134,1194.3395116086724
135,1518.674231720596
136,-821.2136024490155
137,-10.551830781551994
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,8.908120484953967
153,165.71717414914337
154,375.01586304006634
155,627.3635692968604
156,828.9391629346729
157,818.3666581554083
158,789.684496421541
159,827.3867831852511
160,-276.1659769256089
161,-3.9557494294097606
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,8.908120484953967
177,128.87121120289726
178,348.4509801968627
179,662.3468362803983
180,610.2213575853402
181,500.65616956184954
182,472.8555817940312
183,947.3297896176069
184,-703.8757259712211
185,-5.275915390775998
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,8.908120484953967
201,187.467802535241
202,496.0145294672452
203,658.3659843808018
204,795.7255107033067
205,678.2157399808427
206,711.7526884612006
207,872.0450850683895
208,-302.218002421594
209,-3.9557494294097606
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,8.908120484953967
225,142.1010980070134
226,413.85313516722505
227,692.5020196086232
228,554.9970856582543
229,544.3701046836528
230,641.5808871441708
231,610.4865210638845
232,-303.9271593410393
233,-5.275915390775997
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,6.679085981378316
249,97.15618677930664
250,316.5087407371745
251,436.11738633330003
252,496.1662791929578
253,522.7937464321714
254,446.7703481274666
255,596.9111385662293
256,-280.3538339675735
257,-7.916247766389222
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,8.908120484953967
273,129.17851832447766
274,298.0539277459292
275,486.05108150654684
276,663.7742622374979
277,890.6361159492985
278,1049.8808554081186
279,1360.4436601735401
280,-991.6228197066908
281,-11.871997195798984
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,8.908120484953967
297,169.11076606153657
298,465.6579198522506
299,648.5108663624414
300,774.7951617453438
301,942.229949631053
302,977.9729318815504
303,1544.5864872614816
304,-1332.3985147403437
305,-17.147913039455737
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,8.908120484953967
321,149.78669932296194
322,484.80860939879443
323,681.2472651875726
324,623.2109034650222
325,609.4553319792784
326,684.2399640295381
327,887.4159972151195
328,-735.3372818574155
329,-9.23166527306651
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,11.137155753196224
345,197.14218930789679
346,511.21280342452155
347,698.5496698427776
348,694.738207417627
349,554.042097681325
350,706.2269290369453
351,850.169669576175
352,-929.234769086936
353,-10.551830781551994
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,11.137155753196224
369,119.86518211979225
370,309.0635180897766
371,515.2646511967737
372,567.6683250397201
373,705.3958724053001
374,876.3675223985817
375,1198.9477225005394
376,-1079.1457251898278
377,-11.871997195798983
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,13.366190256771876
393,183.04202810562643
394,502.2655661247904
395,754.0362019336175
396,886.8650467506819
397,723.3753442299051
398,767.6946956062006
399,975.1595823256405
400,-548.1352852092188
401,-9.231665273066511
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,10.549149473526164
417,79.16038323814558
418,204.63408366430977
419,638.428006893398
420,423.39034463772686
421,980.9447278182013
422,1184.7952970637366
423,1466.206614653662
424,-1525.0861125050315
425,-17.147913039455737
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,11.137155753196224
441,233.5176404115724
442,530.1796829084586
