,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,11.034164350641339
9,101.57809052558508
10,251.56526259794907
11,338.0031552731055
12,434.8394962942889
13,530.8657375329627
14,352.6561168596492
15,221.640593221981
16,90.70159661981187
17,8.103256714931506
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,8.273140507593142
33,96.6611709505861
34,320.02024177411494
35,511.70546765285326
36,599.6561260473858
37,525.2886862598679
38,603.0788273532852
39,348.8461726287395
40,112.89791251663642
41,12.12432637473685
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,8.273140507593142
57,142.29926867872507
58,337.64678080699224
59,442.1393773234611
60,374.25303709688575
61,455.66685999044864
62,289.7251242339562
63,361.99454349811816
64,176.66115839700387
65,36.33583707498093
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,13.795189140854204
81,160.18486903658632
82,368.8254527479375
83,532.3325386707202
84,633.5358364295665
85,627.6292110788996
86,568.9777779527922
87,429.64464727676955
88,221.84237403997855
89,36.2804979994354
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,13.795189140854204
105,141.36173648160167
106,349.6948865192349
107,476.58014526972437
108,386.2916829296883
109,394.238157217335
110,303.77824452049987
111,173.5853801722741
112,111.97362805648137
113,16.09688076678317
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,11.556482302707812
129,136.30201122352392
130,335.1348954554009
131,498.12343500254
132,626.1650770888015
133,638.3553927326569
134,597.939173517357
135,432.04529509096454
136,224.95369200224923
137,32.138340638797644
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,11.034164350641339
153,135.77898946767763
154,284.18955755428533
155,451.53562544828446
156,565.9264767704193
157,523.8867480203844
158,429.3740564158834
159,277.0685882584498
160,115.49392971200668
161,12.026364080831044
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,11.034164350641339
177,117.05396025340868
178,269.7241422671694
179,472.94173019043615
180,442.3246140489726
181,359.35134220823096
182,296.71626138170416
183,307.884563366126
184,196.31544119242437
185,16.009306891835863
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,11.034164350641339
201,148.24143714493485
202,354.81427596120164
203,471.62476720370086
204,549.4296340414058
205,453.38846678174326
206,399.89676480799466
207,293.356736324731
208,118.85381610401788
209,11.97933814814632
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,11.034164350641339
225,125.01294917288439
226,308.6429495344278
227,492.75211781035875
228,412.72849923014337
229,384.39549077426244
230,371.64907263046877
231,233.77676102582976
232,118.23362356635403
233,15.943823228019982
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,8.273140507593142
249,101.87507055167059
250,253.56427260060252
251,342.89174328403595
252,379.95024659727284
253,374.20399284641115
254,289.4155113729538
255,232.92028423622207
256,113.11172109036478
257,23.870799204839773
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,11.034164350641339
273,119.31801303022591
274,243.6865793348553
275,373.23503409245734
276,477.49628842653283
277,570.0726757440899
278,552.5003356907533
279,424.31687926810304
280,233.18592321036607
281,35.718049828544714
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,11.034164350641339
297,141.10478697605575
298,341.2559884788065
299,470.3551270247023
300,542.9198603603763
301,599.433459117591
302,524.0723646559501
303,476.13225585154197
304,285.07469389770745
305,51.47023685321001
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,11.034164350641339
321,131.48773006343455
322,353.39868987451064
323,491.0275403829979
324,456.6175991951121
325,424.1323973575452
326,397.93961078434256
327,314.8109943799842
328,182.28400365754584
329,27.64213618895974
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,13.795189140854204
345,157.48886656577622
346,369.8610603058865
347,502.6717304951079
348,499.4863503438566
349,396.0051833415024
350,409.84699638671975
351,309.1519939792449
352,207.94025615444454
353,31.5161322682914
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,13.795189140854204
369,116.77689601082795
370,253.29932145225786
371,394.765901937682
372,426.938370917178
373,478.7651150425284
374,487.88349849094215
375,405.01847344789894
376,224.55711355146948
377,35.36799910530374
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,16.5562129839024
393,151.49104135974125
394,367.08920182081187
395,538.7624953485195
396,614.8320583632668
397,490.2966774413543
398,442.11309152014474
399,350.69374981508633
400,144.22420201294906
401,27.429482947757126
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,11.390746971376585
417,77.6451736965061
418,193.89857474137708
419,471.0207632310274
420,355.2063430004816
421,645.5819795910235
422,633.0240553320891
423,489.3185957888654
424,270.4907662357564
425,50.81245381621271
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,13.795189140854204
441,180.57845254563858
442,386.09656568214666
443,569.7812549498367
444,614.8262847944293
445,578.5258681627257
446,400.87771197427935
447,179.32752023223586
